abs,tcs,airspeed,wheelspeed,rpm,throttle input,throttle,brake input,brake,steering input,steering,gear,time,BAC
0.0,0,0.001948607387021184,0.0030173033010214567,909.182373046875,0.0,0.0,0.0,0.0,-0.13725000619888306,69.99749755859375,b'\x02',7639.5719983,0.0
0.0,0,0.00189288891851902,0.0032945857383310795,916.791748046875,0.0,0.0,0.0,0.0,-0.13725000619888306,69.99749755859375,b'\x02',7639.6895951,0.0
0.0,0,0.002360021462664008,0.0029359962791204453,918.3607788085938,0.0,0.0,0.0,0.0,-0.13725000619888306,69.99749755859375,b'\x02',7639.8054514,0.0
0.0,0,0.002452158834785223,0.0026474620681256056,924.2944946289062,0.0,0.0,0.0,0.0,-0.13725000619888306,69.99749755859375,b'\x02',7639.9058974,0.0
0.0,0,0.002705709310248494,0.003051621373742819,925.8247680664062,0.0,0.0,0.0,0.0,-0.13725000619888306,69.99749755859375,b'\x02',7640.0220013,0.0
0.0,0,0.002667513443157077,0.002716989489272237,929.0035400390625,0.0,0.0,0.0,0.0,-0.13725000619888306,69.99749755859375,b'\x02',7640.1224596,0.0
0.0,0,0.00226391083560884,0.0031795126851648092,926.129150390625,0.0,0.0,0.0,0.0,-0.13725000619888306,69.99749755859375,b'\x02',7640.2228391,0.0
0.0,0,0.0021904255263507366,0.002494735876098275,924.1997680664062,0.0,0.0,0.0,0.0,-0.13725000619888306,69.99749755859375,b'\x02',7640.338918,0.0
0.0,0,0.0020932508632540703,0.0020743522327393293,919.8846435546875,0.0,0.0,0.0,0.0,-0.13725000619888306,69.99749755859375,b'\x02',7640.4554849,0.0
0.0,0,0.0021952050738036633,0.0024514044634997845,915.3973999023438,0.0,0.0,0.0,0.0,-0.13725000619888306,69.99749755859375,b'\x02',7640.5559845,0.0
